cust_id,gender
3626,0.5314720643848184
3627,0.3153159691805704
3628,0.42820105071102327
3629,0.2957889048302714
3630,0.3266305420295623
3631,0.4651811729762027
3632,0.394387711769225
3633,0.2645139911455639
3634,0.26627580763167163
3635,0.3297393194228811
3636,0.40740708169240314
3637,0.375864579944315
3638,0.37169062191056385
3639,0.724014894597174
3640,0.43415344756278573
3641,0.30016321758127296
3642,0.730304885912325
3643,0.33417484051387997
3644,0.3608954836207254
3645,0.29398783898078257
3646,0.2388131637006565
3647,0.3972213440156634
3648,0.5694656451945218
3649,0.3159614591368718
3650,0.33423174918680937
3651,0.4083272900293588
3652,0.3355558562954159
3653,0.3804968021532535
3654,0.38762562479221874
3655,0.3862390668839262
3656,0.514332447454566
3657,0.3621592218961438
3658,0.2756063334512048
3659,0.2532327159137904
3660,0.3332965600226521
3661,0.37948916782310144
3662,0.28695764141246
3663,0.4050968062790479
3664,0.43904162444956046
3665,0.5802297703619012
3666,0.4794864627257784
3667,0.31514230576676006
3668,0.2763162335517368
3669,0.5770753278722128
3670,0.4916527695425203
3671,0.5145014873514319
3672,0.28618286293532047
3673,0.432422210448137
3674,0.42850557897787706
3675,0.32290821332817404
3676,0.2685315352194049
3677,0.45719278939275815
3678,0.2724036641407938
3679,0.32293640439856325
3680,0.3422063105903517
3681,0.42969648534758426
3682,0.4086343793120635
3683,0.2985394535390838
3684,0.3584099325994563
3685,0.43621516099692886
3686,0.2860944934427598
3687,0.3201190398103844
3688,0.33781800925758976
3689,0.42977046687974757
3690,0.3855633707281994
3691,0.2821096582457599
3692,0.27841034144374105
3693,0.37457826571985464
3694,0.30344580829883067
3695,0.740069860025573
3696,0.46662386219790725
3697,0.37095551866792037
3698,0.3082234818343686
3699,0.3312514628066385
3700,0.30902768732563224
3701,0.3313761996491043
3702,0.33191627596740925
3703,0.4475228382303806
3704,0.5724450345587804
3705,0.40713566253877637
3706,0.34889326042594876
3707,0.23846452039733956
3708,0.21709039543344422
3709,0.33626373394002224
3710,0.33754569072766044
3711,0.3028007339374892
3712,0.4413537296341629
3713,0.2899199901734624
3714,0.36736556616742627
3715,0.24817057650567986
3716,0.3427988919736429
3717,0.39617620233362044
3718,0.2604899442294531
3719,0.32595077614777285
3720,0.3839531936286907
3721,0.4668303819425678
3722,0.29148879161329294
3723,0.46673379077767163
3724,0.2974685132843757
3725,0.3559246852360087
3726,0.431323403739223
3727,0.4774308595345664
3728,0.4169793091627458
3729,0.43984620562818605
3730,0.33369926741112016
3731,0.37774698527921985
3732,0.388854764768883
3733,0.5910423614069097
3734,0.31499114639472203
3735,0.29928694913617676
3736,0.3281872848636838
3737,0.4233945463678726
3738,0.3257715470402884
3739,0.41293238234357355
3740,0.40066260049850017
3741,0.4864776592860907
3742,0.3758440136197147
3743,0.265969475019255
3744,0.35160656818253644
3745,0.2810638452914973
3746,0.39838898991196564
3747,0.32463978691022294
3748,0.21413604830440072
3749,0.4134646617996783
3750,0.28732662418683325
3751,0.4460518739467713
3752,0.2568302435587572
3753,0.5121469994560516
3754,0.3765521980064001
3755,0.48451496194419424
3756,0.44537612655069264
3757,0.32665600882796714
3758,0.3826185994137152
3759,0.39120244147872274
3760,0.2056600321905214
3761,0.38185158424595045
3762,0.32817873650075463
3763,0.24121463586328848
3764,0.539204395998954
3765,0.1820728762539993
3766,0.39419133220195496
3767,0.5596443392954487
3768,0.36908715126415453
3769,0.38424453404427233
3770,0.5606614638429956
3771,0.28403464820755087
3772,0.4540668277928994
3773,0.39711851468064996
3774,0.3414877710154545
3775,0.5836238476673185
3776,0.49593980838993373
3777,0.3520962168378455
3778,0.29216087860719836
3779,0.33912059289511604
3780,0.3113103269450797
3781,0.4116467415962008
3782,0.4173655273412282
3783,0.2739625594282022
3784,0.33614026136132935
3785,0.48110701332023914
3786,0.37556494243924093
3787,0.4657697097566487
3788,0.31468031529812346
3789,0.3265272966090103
3790,0.2483685532620469
3791,0.24813523922337932
3792,0.43457237305770674
3793,0.4470721662088457
3794,0.36028852275108963
3795,0.38174812095122207
3796,0.2192083002458518
3797,0.4341546261933327
3798,0.34657385127667784
3799,0.31160443484653655
3800,0.2022081166777908
3801,0.26430885996881964
3802,0.2604860531614747
3803,0.30659114291551126
3804,0.3388270366921627
3805,0.45738843849947397
3806,0.49261554111951655
3807,0.27188853950027575
3808,0.4445944294178766
3809,0.2636908941529294
3810,0.2757622171277781
3811,0.45292516404579236
3812,0.44427126159926783
3813,0.43945661829518495
3814,0.3217700246441623
3815,0.4174175322287231
3816,0.5663313903749425
3817,0.2564639298617802
3818,0.32221724946985175
3819,0.37147100792547877
3820,0.3938491749720112
3821,0.4350088609239176
3822,0.2769714333561279
3823,0.3286927485316745
3824,0.25568263358530174
3825,0.4281562842650264
3826,0.27707559672966936
3827,0.3601011267268621
3828,0.2646170276057175
3829,0.6722931621430083
3830,0.7492012232718007
3831,0.31578238858218777
3832,0.3168465895391161
3833,0.2403693984328518
3834,0.25466769569713865
3835,0.27254413968098984
3836,0.2408331811070945
3837,0.34007212702804085
3838,0.5814274995475853
3839,0.441034720765569
3840,0.3673516070742096
3841,0.31392544416136986
3842,0.35865445474455293
3843,0.3140199523961351
3844,0.42561921324566204
3845,0.20913881033961643
3846,0.2692539440034089
3847,0.23864663227644325
3848,0.32837748740282846
3849,0.5720405125783019
3850,0.2848761340459613
3851,0.30007463679559027
3852,0.47097157579162285
3853,0.3662729402460867
3854,0.28654631464675623
3855,0.27265124249344724
3856,0.43749240133899536
3857,0.30573648708716633
3858,0.3064141185191201
3859,0.3364828486426101
3860,0.4606801567565458
3861,0.25277548294940694
3862,0.3992141938293939
3863,0.4582860019179753
3864,0.5673992851197934
3865,0.47525034606942157
3866,0.34007730094169847
3867,0.3409665434814025
3868,0.41249575430681373
3869,0.40405707307035493
3870,0.28320374447119373
3871,0.35585915353674014
3872,0.4156382643911529
3873,0.36515410774682516
3874,0.4037438290858397
3875,0.26694955231920153
3876,0.3906134722032728
3877,0.46417447863724776
3878,0.39723105744770537
3879,0.5175485672727976
3880,0.3623636816928581
3881,0.2533453088973127
3882,0.3296652506303864
3883,0.3064095640802979
3884,0.2713947811777223
3885,0.3977953598846103
3886,0.4701733629668019
3887,0.3396588710437906
3888,0.4435360779998316
3889,0.3228232575161038
3890,0.45010668317592123
3891,0.29969303934370856
3892,0.21846189297017002
3893,0.2790539957402214
3894,0.22352039944299093
3895,0.17270496233384103
3896,0.25274898589301786
3897,0.30970385653666516
3898,0.49936841774606533
3899,0.3491369811271458
3900,0.5143039305048852
3901,0.4047326100132938
3902,0.338594653683572
3903,0.29817339053971054
3904,0.30646405070685345
3905,0.3714101586518563
3906,0.702004299955934
3907,0.22713064863018037
3908,0.33891047800582613
3909,0.45579592347463943
3910,0.293916885776201
3911,0.2541988650594035
3912,0.46785866728890907
3913,0.5112883710716218
3914,0.3240335294852367
3915,0.2860795825304895
3916,0.3413691742254421
3917,0.42824000437279897
3918,0.45109109371174827
3919,0.32016042537224937
3920,0.715010758732908
3921,0.40464075888142786
3922,0.3945084996259069
3923,0.49956285457420724
3924,0.41770290225852075
3925,0.2355240823656446
3926,0.3661640520705038
3927,0.2550584828049534
3928,0.39676206359916283
3929,0.4234711968880007
3930,0.5772053137144006
3931,0.28561674942176013
3932,0.39920496985906256
3933,0.4300044003291121
3934,0.29802429738901653
3935,0.27663530956692023
3936,0.17680579246784092
3937,0.21914548278595677
3938,0.3757456449099111
3939,0.3305754377924306
3940,0.46628207547571837
3941,0.29257779715254906
3942,0.25951201773487237
3943,0.30917220309170773
3944,0.1974534388617063
3945,0.3856204423370833
3946,0.40026430924949435
3947,0.18520604457968634
3948,0.2976662846079282
3949,0.41253777915892287
3950,0.3432715351466408
3951,0.34809850939657805
3952,0.37370432037807594
3953,0.35286663245852323
3954,0.7416424674121732
3955,0.35926832163078504
3956,0.2857620011753022
3957,0.3110748512588166
3958,0.3893003670223896
3959,0.3374723033114146
3960,0.5668369744711832
3961,0.7274559254623818
3962,0.4654427382637984
3963,0.26970574303710326
3964,0.4083082791761073
3965,0.45170230143505224
3966,0.2726088650514664
3967,0.3107515539108789
3968,0.4574765580677751
3969,0.38836883633948077
3970,0.3329902988649067
3971,0.21181513606118188
3972,0.4310718236886479
3973,0.7495945489002088
3974,0.36218499778386604
3975,0.5032662246104088
3976,0.4205387937516092
3977,0.34116806733637345
3978,0.36400703314128996
3979,0.5766408829251508
3980,0.3070072329791299
3981,0.2847953939647109
3982,0.36229351552781214
3983,0.37928398284250875
3984,0.30560746591776305
3985,0.252156002015218
3986,0.24105952882626822
3987,0.2152976715970212
3988,0.3479809974725194
3989,0.5265242829974618
3990,0.26783902039176116
3991,0.3270553739230361
3992,0.3012198240049917
3993,0.3109586206593635
3994,0.3650446766628049
3995,0.3958611647449222
3996,0.34580780907684666
3997,0.30990913485808114
3998,0.47494236639519744
3999,0.6393316808517263
4000,0.2883653792072058
4001,0.3341051147888218
4002,0.372153083751998
4003,0.26668995573327337
4004,0.3416178799411615
4005,0.2599669175358312
4006,0.4737439195584194
4007,0.4253553693507784
4008,0.41931257634038094
4009,0.3726265907002984
4010,0.33634786551355883
4011,0.3405958793119208
4012,0.3613777734504688
4013,0.5404380531017979
4014,0.3016288221629196
4015,0.4138868868233554
4016,0.35745057259550445
4017,0.41447531110954977
4018,0.3703227998509598
4019,0.5341026617346266
4020,0.2683619057231967
4021,0.4150437062984151
4022,0.5005550450644664
4023,0.3418452823157105
4024,0.4189586307234425
4025,0.3988230096580962
4026,0.5982545793637107
4027,0.42080360028735736
4028,0.3643539549116492
4029,0.2566118873210627
4030,0.18503487909462488
4031,0.3155506610132002
4032,0.3480016859522534
4033,0.39677085759716596
4034,0.39514112722069655
4035,0.30870546570501545
4036,0.5397308773893751
4037,0.27855872449014885
4038,0.29850963442949346
4039,0.27886760316804976
4040,0.5334927627648792
4041,0.4229001445768392
4042,0.30044928688108286
4043,0.3453257998025314
4044,0.406105603238663
4045,0.47049283976048334
4046,0.3446081856372294
4047,0.33234952961306985
4048,0.40194911926917126
4049,0.4176597046639325
4050,0.2177583310336286
4051,0.32513269182267135
4052,0.2926788612135199
4053,0.3326447182495276
4054,0.37854502037334187
4055,0.41655525097992946
4056,0.4446764191014107
4057,0.3739417296067422
4058,0.4541214324082601
4059,0.7400324996798112
4060,0.3625614393155308
4061,0.37292881287497753
4062,0.3839700045408639
4063,0.2975284770129677
4064,0.4102033782446974
4065,0.6173372124281459
4066,0.25996563270924955
4067,0.24786295429262947
4068,0.2256318629572296
4069,0.3790786407234951
4070,0.29642489210377015
4071,0.42294631614023165
4072,0.3066984735058391
4073,0.268266092152786
4074,0.3855554895842152
4075,0.2950316068251134
4076,0.3930704373283358
4077,0.36475727484199033
4078,0.4290768648857541
4079,0.4677993340103633
4080,0.4272585238087694
4081,0.2733762624384684
4082,0.3431130803903564
4083,0.3071295024796128
4084,0.5534651073186388
4085,0.5433999197989566
4086,0.4104872885600159
4087,0.35987044302853183
4088,0.34263701322672585
4089,0.3164406794309973
4090,0.52268908280986
4091,0.37088543447278693
4092,0.3305451975709612
4093,0.4362587527546243
4094,0.2916304393457015
4095,0.22932939701755584
4096,0.4109759833390229
4097,0.49401589448119143
4098,0.35693254857679174
4099,0.4589685367690299
4100,0.41151114648654746
4101,0.37051648027368894
4102,0.3041968778879825
4103,0.2466319871659509
4104,0.27965614133823563
4105,0.4034619260900229
4106,0.19832775347774056
4107,0.4052744029776445
4108,0.28403103763003634
4109,0.37005542457625956
4110,0.29887775154981544
4111,0.47532100630444357
4112,0.3661106579592794
4113,0.29023501161460974
4114,0.3719312507400974
4115,0.5013429227313999
4116,0.4158331351077939
4117,0.5015728070524907
4118,0.31556650425109867
4119,0.37044738131019356
4120,0.4990887173866258
4121,0.7268476743220167
4122,0.419034745491852
4123,0.3666403908284744
4124,0.7519275986411081
4125,0.36950630772318144
4126,0.24908633612202058
4127,0.30452721923443676
4128,0.24307555404396577
4129,0.36811953406577563
4130,0.40188337849487893
4131,0.4295296962403761
4132,0.3716540988351827
4133,0.29228363172978633
4134,0.3995526283397708
4135,0.3009396858672631
4136,0.4190638759604492
4137,0.2819135687207171
4138,0.3735792994164376
4139,0.3123288973239637
4140,0.436221766441357
4141,0.32423575354105433
4142,0.3167823243252408
4143,0.3355713643736083
4144,0.7360110066155422
4145,0.7398760626533226
4146,0.35539033693127803
4147,0.41530348270236694
4148,0.42083875387204167
4149,0.4475417915138433
4150,0.3004973379737577
4151,0.42953246767974984
4152,0.5804172959790279
4153,0.49326741278179514
4154,0.3512038500477281
4155,0.29888714307158865
4156,0.24617546780043575
4157,0.291183560182184
4158,0.43137089151176644
4159,0.2675904004021654
4160,0.4557650512967056
4161,0.3457181102320955
4162,0.39389890172917646
4163,0.288815689557072
4164,0.4950713873798589
4165,0.40208008200271844
4166,0.3872879691325584
4167,0.45665592752806905
4168,0.3652550297716939
4169,0.2604994613355171
4170,0.3537231982372456
4171,0.4228242258404655
4172,0.3424222615445698
4173,0.3827724110060884
4174,0.44019080400473604
4175,0.2557522692160467
4176,0.40759221319573863
4177,0.2901636152933349
4178,0.34195488690851944
4179,0.20346798814700842
4180,0.30753629584646425
4181,0.237277572362853
4182,0.38627258986848
4183,0.2973079869530259
4184,0.2556497619504698
4185,0.24182719122896615
4186,0.3276707843906443
4187,0.22259604094968202
4188,0.4833173580168791
4189,0.3996046113915616
4190,0.24054249281067527
4191,0.3694608998501525
4192,0.4857728456768457
4193,0.5094358927102167
4194,0.37285766219842825
4195,0.44424340564078896
4196,0.4700342660858782
4197,0.3882779168896575
4198,0.31693778718196136
4199,0.2907456442665825
4200,0.4333478307383047
4201,0.4290054162157841
4202,0.2419505115987448
4203,0.47764071439987593
4204,0.4451612105734048
4205,0.2536667106034236
4206,0.6016957516972116
4207,0.3410582908544557
4208,0.2840945340949532
4209,0.440234418742566
4210,0.3249447469374105
4211,0.3281368566782058
4212,0.5145206542594613
4213,0.29132048190110926
4214,0.31255414744780047
4215,0.3194163108273372
4216,0.4286528600168393
4217,0.2933581795559827
4218,0.37951805826017965
4219,0.4544985325761968
4220,0.4547590376843131
4221,0.38503042215220673
4222,0.4590583665213237
4223,0.25208276649477046
4224,0.24024567129371574
4225,0.32152169328778113
4226,0.4188975852866568
4227,0.33555705713783296
4228,0.332773772443346
4229,0.3937263932014478
4230,0.4521864792215182
4231,0.39754033865150484
4232,0.43873659796672976
4233,0.24624874996487908
4234,0.35858246311658654
4235,0.44041167930943304
4236,0.31206549581990006
4237,0.5737232346061228
4238,0.4475732436077293
4239,0.3469643585596606
4240,0.3003775793959917
4241,0.2072084373527517
4242,0.2421139162539742
4243,0.28116140947631824
4244,0.3141632581097076
4245,0.313207456960212
4246,0.47640297923107644
4247,0.4813657670828462
4248,0.2684536064004848
4249,0.40481005944264337
4250,0.24658068489263815
4251,0.41824268974932505
4252,0.2330755446039355
4253,0.3741216771430196
4254,0.2803594930682875
4255,0.3303500170230314
4256,0.2580968226708887
4257,0.4384730961336045
4258,0.4686711421686862
4259,0.6586203016586657
4260,0.46595055484068354
4261,0.19851027525940082
4262,0.30313903501711786
4263,0.36295924183605194
4264,0.28695905233857627
4265,0.19977594274020719
4266,0.7475387952141995
4267,0.30930819159387307
4268,0.17809733024940078
4269,0.3347114703438913
4270,0.3624767118562078
4271,0.2660148615611136
4272,0.20697363445443595
4273,0.7005771611335488
4274,0.5493257991493493
4275,0.4362470309535675
4276,0.4111247274857033
4277,0.4157916431569851
4278,0.32653202294419714
4279,0.42305132061821915
4280,0.4228987011046987
4281,0.32056278411104566
4282,0.3470717001177623
4283,0.3615197514526396
4284,0.6197596177496189
4285,0.38265634284656475
4286,0.37148928175668305
4287,0.4477827269086549
4288,0.36154216478778406
4289,0.44665416538079544
4290,0.2580101329543998
4291,0.24659006971496797
4292,0.5909790569043966
4293,0.3276593625220033
4294,0.18347344012592356
4295,0.2840890013345498
4296,0.4324816105219859
4297,0.3840532821667501
4298,0.28101383219876586
4299,0.4768860437424592
4300,0.20658367364663774
4301,0.33300268696315055
4302,0.19348514891944568
4303,0.2699882324485432
4304,0.3771934288170155
4305,0.4027439553813976
4306,0.42456459407333913
4307,0.28114547078425467
4308,0.32562966293629
4309,0.30552440788996965
4310,0.3240521191469145
4311,0.4552262993358997
4312,0.35283025297667736
4313,0.4000352370337829
4314,0.3028950670851921
4315,0.31968136421237486
4316,0.4195564748637346
4317,0.4302282697399406
4318,0.30526895920452185
4319,0.4191430500491297
4320,0.26472805447664394
4321,0.3764974822724773
4322,0.28824271944285546
4323,0.35367332889496117
4324,0.3582545846405212
4325,0.3739241692371989
4326,0.4000105161346314
4327,0.42567701860317725
4328,0.28535174409444664
4329,0.26125078095319804
4330,0.3816316544838585
4331,0.29447487236044323
4332,0.4474745029139386
4333,0.41506750234549195
4334,0.3421587099506627
4335,0.23081796930251866
4336,0.5026880789140272
4337,0.4097117346361259
4338,0.3802167799464528
4339,0.24316658576900732
4340,0.27512929101766675
4341,0.5086264797261252
4342,0.4799501946645865
4343,0.2200015868192576
4344,0.40983798478566635
4345,0.28663782578290653
4346,0.21676837891768985
4347,0.3441951263832684
4348,0.36182999083014655
4349,0.45517923903961854
4350,0.25932244555971257
4351,0.29534125765276015
4352,0.37499719834834244
4353,0.39341922675908686
4354,0.3561325526852865
4355,0.30009912265993277
4356,0.46909385290888306
4357,0.4271658226609236
4358,0.44423570195546974
4359,0.40473118608296016
4360,0.4568728133602389
4361,0.5069043120456582
4362,0.3467972895122166
4363,0.3675582121161502
4364,0.3205863630174703
4365,0.370521603034166
4366,0.28165710936684407
4367,0.3327752694502206
4368,0.20316715381201358
4369,0.40097899114587393
4370,0.3167525740759952
4371,0.4128279844009149
4372,0.4713919253160351
4373,0.42307501116120844
4374,0.33240571406384806
4375,0.41077494788740426
4376,0.38378995499209717
4377,0.32910084904121456
4378,0.32635370254836754
4379,0.35543391033096094
4380,0.5553278114152521
4381,0.290359278238469
4382,0.5197292814883278
4383,0.5854758055763021
4384,0.37589817147876575
4385,0.3780641684680012
4386,0.281156785533645
4387,0.5772224884515044
4388,0.4575538311232394
4389,0.4926692307636615
4390,0.468027645695755
4391,0.3283653435959341
4392,0.4214456032118794
4393,0.2452840132582903
4394,0.3294297186136308
4395,0.3225345858038912
4396,0.40587898898763414
4397,0.3172495080572126
4398,0.459583743166648
4399,0.23210389444090632
4400,0.3352559391277497
4401,0.2797335718141442
4402,0.3326980991984942
4403,0.3525974023769634
4404,0.37011332651962475
4405,0.38023716778669153
4406,0.40191941631304795
4407,0.5739004973542311
4408,0.3745126669117309
4409,0.37189847914379026
4410,0.4196997124040675
4411,0.35338023740003094
4412,0.22702726618637603
4413,0.27447644176082875
4414,0.3754244736758971
4415,0.3615303976380568
4416,0.36940423890795865
4417,0.3433880022130533
4418,0.3102307410905289
4419,0.38115954015238723
4420,0.3185198535062599
4421,0.3288818304161714
4422,0.41354520591818095
4423,0.3539212497544111
4424,0.6387884426050495
4425,0.35311513743920514
4426,0.369082196486414
4427,0.3244634489431732
4428,0.4087623997995095
4429,0.38001914187649644
4430,0.3772393713168098
4431,0.45816455784691906
4432,0.3795372023600417
4433,0.32870650042066507
4434,0.3138806063699284
4435,0.4346663911701665
4436,0.24998282214318376
4437,0.35320592025926656
4438,0.316675014493291
4439,0.43950171132230403
4440,0.2876946324857573
4441,0.2095829293052751
4442,0.31266395253263174
4443,0.3053668418193189
4444,0.596522421296464
4445,0.45417908887723685
4446,0.32943594074272164
4447,0.4101417556606959
4448,0.31579283925731944
4449,0.2855047979120653
4450,0.28878434527992525
4451,0.4481201395171865
4452,0.46044405227424834
4453,0.30654614824965226
4454,0.45605207333996
4455,0.32525214225920035
4456,0.36423611562515285
4457,0.31793472064282075
4458,0.23800968258454736
4459,0.3134523033627589
4460,0.34671641336687736
4461,0.3397124863684777
4462,0.3985671819303225
4463,0.4167996469994397
4464,0.23710621462870707
4465,0.40663632162978497
4466,0.38704173400899905
4467,0.2963908746347835
4468,0.7033050647668446
4469,0.36190390899544916
4470,0.24635825799710007
4471,0.35067136401676496
4472,0.7077221381105415
4473,0.4225095834639922
4474,0.25530757035733426
4475,0.4806630123026225
4476,0.3784768411826891
4477,0.2228835722224359
4478,0.4789897806110419
4479,0.38723962912361737
4480,0.36115124015642275
4481,0.20641417533356957
4482,0.40286237539606917
4483,0.29903361134352335
4484,0.4426845880236132
4485,0.2741401746123621
4486,0.2660145638686884
4487,0.25354723433763593
4488,0.3373619595718937
4489,0.3409924357001301
4490,0.28087690392442094
4491,0.363441705153972
4492,0.46830795934393094
4493,0.4914216022258313
4494,0.2523656984983968
4495,0.3095708430952943
4496,0.32842846353325733
4497,0.775903296120076
4498,0.39357588972523744
4499,0.4296114460906036
4500,0.4772308709235979
4501,0.329788852880803
4502,0.30297883986014756
4503,0.3701569114121585
4504,0.36453995527719507
4505,0.5574582820234727
4506,0.3355806570483428
4507,0.2611130706250775
4508,0.3974877445009855
4509,0.348187968676471
4510,0.2593664554696519
4511,0.3025902084891316
4512,0.6051386298348144
4513,0.36579345024063387
4514,0.45251095765687427
4515,0.3010202382848095
4516,0.3596811806324374
4517,0.321868351700111
4518,0.4034995000991093
4519,0.37746961487970593
4520,0.4440007653844062
4521,0.34222065308978133
4522,0.30035917921253014
4523,0.20453013614866347
4524,0.4668145377222291
4525,0.430502231303139
4526,0.3339115453431701
4527,0.28397570806665745
4528,0.42016876514829143
4529,0.3427485466920624
4530,0.6038817893301681
4531,0.5830597497426193
4532,0.3447213781734619
4533,0.39409005000776937
4534,0.4673829058794539
4535,0.23591111284352836
4536,0.4154454188146444
4537,0.3756602817649939
4538,0.38574112290876733
4539,0.38745429700361317
4540,0.37207245948368195
4541,0.3637443032732151
4542,0.3243112689700574
4543,0.3574233538996565
4544,0.3058838345612868
4545,0.3317515372959321
4546,0.3188044979064088
4547,0.33319660234548165
4548,0.26351393461266986
4549,0.3439496883263575
4550,0.3052321465143714
4551,0.5149872373860811
4552,0.3513433214457223
4553,0.5491042209226884
4554,0.3788384112464831
4555,0.2904726435184466
4556,0.4459695923851818
4557,0.3443330940367024
4558,0.40983648619954566
4559,0.30557781684257923
4560,0.36751344897375676
4561,0.1965305797191065
4562,0.3583278745478912
4563,0.41810697293911286
4564,0.2760829249569249
4565,0.6045298387045271
4566,0.36035044771115565
4567,0.446042235987975
4568,0.31959006539354323
4569,0.5549927485680427
4570,0.3662268388089054
4571,0.3411997095092214
4572,0.2522712249722914
4573,0.36269690193495485
4574,0.43680239898339623
4575,0.43859952083183656
4576,0.27974625761723665
4577,0.5369801934882066
4578,0.2920047996277638
4579,0.21110698525734797
4580,0.34424008339728934
4581,0.37246041773080707
4582,0.2867326821898217
4583,0.7072315063801984
4584,0.30709886983389567
4585,0.4122263442910055
4586,0.40819592628836515
4587,0.41694103799412985
4588,0.38334315087966725
4589,0.20966278760017473
4590,0.40048945178507417
4591,0.2771082603975629
4592,0.3295463415767992
4593,0.42625403522645094
4594,0.36129310328250513
4595,0.32680168941716853
4596,0.36218896331383243
4597,0.6030538416653134
4598,0.37566327719380893
4599,0.34375327692797764
4600,0.42021247680243756
4601,0.4334225513256765
4602,0.31414191348514225
4603,0.2955744063359873
4604,0.4344816767464665
4605,0.3070895004450806
4606,0.32533872157611965
4607,0.2887568463788619
4608,0.2998658918914768
4609,0.45977029971772554
4610,0.3658545583495247
4611,0.4718079280826719
4612,0.41320071225856564
4613,0.34383801163774236
4614,0.2906646933968402
4615,0.4277157232425399
4616,0.1921823109501135
4617,0.28647669546944166
4618,0.24434713915607165
4619,0.4288043283643142
4620,0.41233805897963016
4621,0.41272735703658286
4622,0.7587347829773187
4623,0.3253793225484092
4624,0.3548196306791582
4625,0.33507369270639975
4626,0.46779002852254603
4627,0.3855036659645938
4628,0.324002631092328
4629,0.3809528104834259
4630,0.2682129251101965
4631,0.3254989473725007
4632,0.26023615705740305
4633,0.28434602893402305
4634,0.3104149165372543
4635,0.2934471975323754
4636,0.4195498940047056
4637,0.37523590097801
4638,0.24969790314549167
4639,0.2315584044536324
4640,0.3615335399664663
4641,0.3175569111838156
4642,0.29323689376174344
4643,0.2690044387068284
4644,0.36409437453798876
4645,0.41728337678005034
4646,0.32780375478386037
4647,0.42645617886233284
4648,0.42827216442939225
4649,0.41714909066657135
4650,0.2783655745095095
4651,0.25468077384753046
4652,0.38185632563907274
4653,0.2845825971607092
4654,0.517399731198252
4655,0.4650555922863269
4656,0.37153645721442546
4657,0.3358725791069867
4658,0.3811661107376501
4659,0.40548790249212124
4660,0.23402792076710852
4661,0.4289965185104115
4662,0.3678287946320409
4663,0.3423182721060505
4664,0.23747556469079187
4665,0.5482952497265923
4666,0.26061041499285204
4667,0.28701982904765894
4668,0.2912319366402379
4669,0.39898624421012446
