id,±≥≈Î∑Æ
1786,333.25
1787,1265.15
1788,1794.0770000000002
1789,762.091
1790,0.0
1791,561.6
1792,71.2
1793,0.0
1794,0.0
1795,0.0
1796,2153.278
1797,970.585
1798,692.821
1799,0.0
1800,1428.375
1801,1226.333
1802,206.2
1803,0.0
1804,0.0
1805,1538.296
1806,0.0
1807,0.0
1808,114.78
1809,0.0
1810,371.692
1811,0.0
1812,739.7139999999997
1813,0.0
1814,0.0
1815,0.0
1816,1762.563
1817,0.0
1818,1406.25
1819,0.0
1820,0.0
1821,0.0
1822,1174.364
1823,0.0
1824,1213.75
1825,0.0
1826,1507.4070000000006
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,930.717
1832,0.0
1833,316.895
1834,0.0
1835,164.833
1836,356.19199999999995
1837,0.0
1838,1163.5
1839,323.125
1840,0.0
1841,109.439
1842,262.571
1843,1573.5770000000002
1844,0.0
1845,749.182
1846,0.0
1847,76.229
1848,0.0
1849,0.0
1850,0.0
1851,350.94699999999995
1852,0.0
1853,790.273
1854,0.0
1855,0.0
1856,1814.552
1857,1584.0379999999998
1858,0.0
1859,1560.444
1860,147.22799999999995
1861,1286.3
1862,0.0
1863,125.317
1864,0.0
1865,0.0
1866,0.0
1867,1225.455
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,1572.963
1874,1231.5
1875,0.0
1876,0.0
1877,235.867
1878,0.0
1879,0.0
1880,0.0
1881,326.812
1882,0.0
1883,0.0
1884,1503.4620000000002
1885,386.789
1886,0.0
1887,140.261
1888,934.358
1889,1803.931
1890,550.4
1891,775.818
1892,1360.75
1893,133.951
1894,79.11399999999998
1895,713.25
1896,1125.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,910.455
1902,0.0
1903,0.0
1904,1070.35
1905,131.033
1906,0.0
1907,1256.115
1908,664.909
1909,1404.519
1910,0.0
1911,0.0
1912,0.0
1913,854.1669999999997
1914,0.0
1915,1558.46
1916,68.057
1917,0.0
1918,0.0
1919,344.158
1920,0.0
1921,1763.333
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,839.0
1929,106.366
1930,640.571
1931,460.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,1610.346
1937,0.0
1938,364.962
1939,0.0
1940,1785.345
1941,1210.727
1942,0.0
1943,675.2139999999997
1944,0.0
1945,0.0
1946,199.3
1947,323.375
1948,0.0
1949,114.171
1950,64.2
1951,0.0
1952,343.05300000000005
1953,0.0
1954,516.6
1955,0.0
1956,0.0
1957,2123.278
1958,0.0
1959,113.976
1960,1513.185
1961,0.0
1962,765.545
1963,639.607
1964,1208.182
1965,0.0
1966,0.0
1967,0.0
1968,204.767
1969,0.0
1970,0.0
1971,493.4
1972,358.538
1973,1575.154
1974,0.0
1975,0.0
1976,146.83700000000005
1977,340.211
1978,0.0
1979,0.0
1980,66.143
1981,1232.3
1982,2089.222
1983,0.0
1984,1755.598
1985,0.0
1986,0.0
1987,316.438
1988,69.229
1989,129.39
1990,503.2
1991,355.421
1992,0.0
1993,1202.273
1994,0.0
1995,0.0
1996,1742.011
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,2106.278
2003,0.0
2004,0.0
2005,753.0
2006,212.8
2007,0.0
2008,321.375
2009,0.0
2010,0.0
2011,360.731
2012,952.679
2013,620.036
2014,0.0
2015,1521.333
2016,0.0
2017,1168.5
2018,1589.654
2019,0.0
2020,0.0
