id,±≥≈Î∑Æ
22632,0.0
22633,140.543
22634,1073.5
22635,294.625
22636,347.105
22637,0.0
22638,1675.632
22639,1654.615
22640,1483.889
22641,0.0
22642,240.533
22643,0.0
22644,1301.375
22645,689.455
22646,0.0
22647,0.0
22648,1734.0
22649,109.415
22650,0.0
22651,0.0
22652,0.0
22653,0.0
22654,884.0
22655,0.0
22656,324.107
22657,0.0
22658,0.0
22659,1057.857
22660,1235.0
22661,0.0
22662,0.0
22663,0.0
22664,1582.0
22665,0.0
22666,0.0
22667,217.9
22668,0.0
22669,0.0
22670,0.0
22671,1837.402
22672,1188.333
22673,0.0
22674,0.0
22675,0.0
22676,722.679
22677,0.0
22678,0.0
22679,482.2
22680,0.0
22681,0.0
22682,0.0
22683,1582.115
22684,71.4
22685,826.5089999999999
22686,0.0
22687,448.4
22688,878.0
22689,628.909
22690,934.833
22691,334.94699999999995
22692,0.0
22693,0.0
22694,0.0
22695,0.0
22696,1135.167
22697,381.526
22698,0.0
22699,0.0
22700,357.577
22701,0.0
22702,0.0
22703,0.0
22704,0.0
22705,1729.655
22706,0.0
22707,1544.815
22708,0.0
22709,0.0
22710,0.0
22711,730.455
22712,1040.571
22713,107.098
22714,0.0
22715,0.0
22716,0.0
22717,0.0
22718,0.0
22719,1710.701
22720,371.263
22721,0.0
22722,121.587
22723,1100.75
22724,304.062
22725,2022.944
22726,0.0
22727,631.679
22728,0.0
22729,0.0
22730,1384.37
22731,0.0
22732,0.0
22733,903.636
22734,1044.5
22735,0.0
22736,0.0
22737,207.133
22738,0.0
22739,447.6
22740,0.0
22741,0.0
22742,0.0
22743,1693.034
22744,1221.25
22745,0.0
22746,712.909
22747,0.0
22748,0.0
22749,1285.0
22750,0.0
22751,0.0
22752,0.0
22753,1187.3
22754,0.0
22755,0.0
22756,928.019
22757,197.724
22758,0.0
22759,0.0
22760,0.0
22761,362.05300000000005
22762,683.727
22763,1701.54
22764,135.63
22765,1221.25
22766,0.0
22767,0.0
22768,1022.714
22769,292.263
22770,1761.057
22771,1474.63
22772,0.0
22773,0.0
22774,0.0
22775,69.714
22776,1346.625
22777,133.317
22778,315.875
22779,0.0
22780,517.0
22781,699.679
22782,1221.0
22783,374.615
22784,0.036000000000000004
22785,1244.455
22786,336.375
22787,0.0
22788,0.0
22789,1369.375
22790,0.125
22791,99.737
22792,1062.143
22793,0.0
22794,1156.5
22795,1920.423
22796,526.0
22797,382.0
22798,2128.611
22799,0.0
22800,0.0
22801,1370.875
22802,784.545
22803,0.0
22804,0.107
22805,452.4
22806,925.818
22807,0.14300000000000002
22808,0.0
22809,635.182
22810,269.75
22811,1148.625
22812,0.125
22813,301.038
22814,0.0
22815,0.0
22816,0.0
22817,97.228
22818,955.667
22819,0.053
22820,1734.611
22821,1132.55
22822,165.923
22823,141.75
22824,48.652
22825,812.8330000000003
22826,459.5
22827,0.308
22828,969.735
22829,0.0
22830,0.333
22831,0.0
22832,43.548
22833,1354.0
22834,1.357
22835,68.143
22836,301.654
22837,580.0
22838,1.474
22839,96.263
22840,0.0
22841,0.0
22842,0.0
22843,1103.875
22844,0.0
22845,1644.0
22846,0.0
22847,950.0
22848,0.0
22849,0.0
22850,0.0
22851,281.538
22852,7.75
22853,771.818
22854,0.0
22855,531.4
22856,112.789
22857,0.0
22858,1.0
22859,112.696
22860,2261.111
22861,71.914
22862,381.423
22863,0.0
22864,1447.5
22865,0.0
22866,1215.0
22867,691.893
22868,2031.444
22869,0.0
22870,1123.455
22871,0.0
22872,718.091
22873,925.736
22874,69.086
22875,951.143
22876,612.636
22877,0.0
22878,294.692
22879,238.438
22880,83.88600000000002
22881,0.0
22882,3.267
22883,5.5710000000000015
22884,804.245
22885,0.889
22886,0.0
22887,1577.519
22888,1912.615
22889,0.0
22890,179.83900000000003
22891,1.0
22892,13.875
22893,124.881
22894,2117.111
22895,1301.65
22896,341.3119999999999
22897,0.0
22898,0.0
22899,127.526
22900,0.0
22901,894.8489999999997
22902,1136.875
22903,1597.126
22904,752.0
22905,1574.667
22906,1420.815
22907,2.318
22908,6.0
22909,737.6360000000003
22910,0.406
22911,3.333
22912,733.6669999999997
22913,1277.37
22914,0.0
22915,6.6320000000000014
22916,7.857
22917,99.238
22918,1509.333
22919,743.0
22920,0.0
22921,232.812
22922,0.0
22923,627.786
22924,0.344
22925,0.0
22926,770.5089999999999
22927,0.0
22928,1044.2
22929,296.423
22930,2.63
22931,0.0
22932,67.37100000000001
22933,8.263
22934,0.0
22935,364.538
22936,0.0
22937,1053.714
22938,1.3119999999999998
22939,137.071
22940,0.0
22941,0.0
22942,1907.269
22943,1270.7
22944,18.571
22945,0.0
22946,1202.636
22947,192.645
22948,7.393
22949,1176.741
22950,0.0
22951,5.519
22952,606.036
22953,1603.056
22954,705.0
22955,1128.85
22956,1196.636
22957,1894.923
22958,2145.333
22959,1143.833
22960,2.704
22961,129.857
22962,7.789
22963,18.857
22964,158.315
22965,1.682
22966,5.6789999999999985
22967,911.698
22968,1.037
22969,0.0
22970,0.444
22971,1474.185
22972,2.714
22973,210.935
22974,1133.455
22975,1.467
22976,942.571
22977,0.667
22978,1714.816
22979,2031.111
22980,1301.125
22981,0.0
22982,358.731
22983,0.0
22984,988.818
22985,0.0
22986,0.0
22987,0.0
22988,0.0
22989,93.158
22990,126.37
22991,728.429
22992,1448.5770000000002
22993,0.0
22994,1744.667
22995,0.0
22996,0.0
22997,297.562
22998,1494.816
22999,0.0
23000,205.967
23001,0.0
23002,439.4
23003,0.0
23004,342.9290000000001
23005,0.0
23006,0.0
23007,281.5
23008,0.0
23009,759.2080000000003
23010,1691.7220000000002
23011,631.0
23012,0.0
23013,829.1669999999997
23014,0.0
23015,1337.046
23016,0.0
23017,0.0
23018,900.1
23019,1029.5
23020,0.0
23021,0.0
23022,0.0
23023,105.659
23024,0.0
23025,102.0
23026,371.2
23027,501.0
23028,64.686
23029,1582.471
23030,306.75
23031,0.0
23032,0.0
23033,0.0
23034,0.0
23035,0.0
23036,1404.0739999999994
23037,1561.908
23038,346.346
23039,317.438
23040,1834.944
23041,0.0
23042,0.0
23043,0.0
23044,1191.0
23045,0.0
23046,1548.839
23047,0.0
23048,0.0
23049,797.434
23050,0.0
23051,0.0
23052,0.0
23053,0.0
23054,120.935
23055,1065.75
23056,0.0
23057,0.0
23058,245.8
23059,0.0
23060,119.239
23061,869.3639999999997
23062,0.0
23063,0.0
23064,0.0
23065,0.0
23066,1048.125
23067,0.0
23068,983.45
23069,1080.182
23070,1605.231
23071,1895.111
23072,0.0
23073,0.0
23074,0.0
23075,809.429
23076,136.415
23077,513.0
23078,875.7360000000001
23079,0.0
23080,0.0
23081,0.0
23082,83.85700000000001
23083,74.514
23084,0.0
23085,0.0
23086,0.0
23087,0.0
23088,0.0
23089,356.769
23090,0.0
23091,303.562
23092,537.545
23093,0.0
23094,200.7
23095,1532.989
23096,0.0
23097,641.571
23098,0.0
23099,1088.1
23100,1418.0
23101,1738.333
23102,300.455
23103,0.0
23104,1514.0
23105,136.565
23106,0.0
23107,349.154
23108,895.0
23109,0.0
23110,197.2
23111,0.0
23112,626.909
23113,0.0
23114,0.0
23115,539.6
23116,0.0
23117,0.0
23118,0.0
23119,1235.6
23120,0.0
23121,211.667
23122,590.909
23123,0.0
23124,1809.577
23125,0.0
23126,358.115
23127,500.0
23128,115.171
23129,0.0
23130,0.0
23131,0.0
23132,0.0
23133,353.346
23134,1181.727
23135,0.0
23136,0.0
23137,1497.481
23138,0.0
23139,0.0
23140,938.774
23141,0.0
23142,0.0
23143,0.0
23144,1388.25
23145,1142.667
23146,0.0
23147,0.0
23148,0.0
23149,723.818
23150,0.0
23151,2021.167
23152,0.0
23153,319.211
23154,0.0
23155,513.2
23156,0.0
23157,0.0
23158,0.0
23159,929.434
23160,0.0
23161,789.429
23162,0.0
23163,372.316
23164,1116.0
23165,1230.55
23166,1375.692
23167,1371.963
23168,0.0
23169,1212.5
23170,329.846
23171,892.0
23172,0.0
23173,811.453
23174,1072.0
23175,0.0
23176,0.0
23177,239.125
23178,666.571
23179,136.924
23180,1189.5
23181,972.547
23182,0.0
23183,0.0
23184,337.5619999999999
23185,1783.908
23186,1568.0
23187,0.0
23188,0.0
23189,72.057
23190,117.854
23191,0.0
23192,0.0
23193,680.9639999999997
23194,148.62
23195,0.0
23196,1259.6
23197,0.0
23198,0.0
23199,384.105
23200,0.0
23201,0.0
23202,624.036
23203,59.486
23204,0.0
23205,0.0
23206,129.435
23207,0.0
23208,0.0
23209,0.0
23210,0.0
23211,2048.889
23212,491.6
23213,1705.402
23214,0.0
23215,0.0
23216,218.8
23217,2154.444
23218,0.0
23219,538.0
23220,0.0
23221,0.0
23222,978.17
23223,1420.5
23224,390.692
23225,336.9380000000001
23226,0.0
23227,687.821
23228,0.0
23229,1207.5
23230,0.0
23231,364.923
23232,0.0
23233,0.0
23234,0.0
23235,1176.818
23236,0.0
23237,2090.278
23238,0.0
23239,0.0
23240,0.0
23241,197.1
23242,331.231
23243,0.0
23244,245.562
23245,1240.5
23246,0.0
23247,0.0
23248,1468.375
23249,1256.0
23250,0.0
23251,0.0
23252,1565.4070000000006
23253,0.0
23254,0.0
23255,758.091
23256,153.043
23257,0.0
23258,0.0
23259,1201.5
23260,983.528
23261,1185.333
23262,0.0
23263,0.0
23264,0.0
23265,0.0
23266,0.0
23267,0.0
23268,0.0
23269,1449.25
23270,0.0
23271,950.547
23272,118.587
23273,0.0
23274,1436.75
23275,0.0
23276,0.0
23277,1224.3
23278,0.0
23279,0.0
23280,381.05300000000005
23281,1211.5
23282,393.923
23283,0.0
23284,0.0
23285,1911.241
23286,0.0
23287,0.0
23288,0.0
23289,0.0
23290,130.07299999999998
23291,1278.0
23292,0.0
23293,1590.704
23294,0.0
23295,0.0
23296,129.14600000000002
23297,0.0
23298,394.737
23299,0.0
23300,0.0
23301,1215.667
23302,0.0
23303,0.0
23304,0.0
23305,0.0
23306,0.0
23307,0.0
23308,1823.517
23309,0.0
23310,758.4639999999997
23311,0.0
23312,0.0
23313,236.9
23314,0.0
23315,1500.385
23316,164.207
23317,370.462
23318,0.0
23319,1820.278
23320,686.818
23321,0.0
23322,0.0
23323,0.0
23324,0.0
23325,0.0
23326,338.36800000000005
23327,0.0
23328,135.83700000000002
23329,1091.3
23330,954.273
23331,0.0
23332,479.2
23333,0.0
23334,116.829
23335,698.321
23336,213.667
23337,0.0
23338,1656.769
23339,0.0
23340,0.0
23341,155.924
23342,0.0
23343,0.0
23344,0.0
23345,1585.4070000000006
23346,1478.375
23347,0.0
23348,0.0
23349,0.0
23350,2167.278
23351,1014.283
23352,1850.816
23353,799.091
23354,0.0
23355,1197.5
23356,575.0
23357,0.0
23358,388.769
23359,0.0
23360,328.75
23361,0.0
23362,559.4
23363,2157.556
23364,0.0
23365,0.0
23366,701.071
23367,0.0
23368,0.0
23369,776.091
23370,1003.736
23371,0.0
23372,0.0
23373,224.767
23374,0.0
23375,1047.273
23376,0.0
23377,1865.222
23378,348.05300000000005
23379,0.0
23380,0.0
23381,0.0
23382,0.0
23383,338.19199999999995
23384,0.0
23385,1359.5379999999998
23386,855.132
23387,0.0
23388,0.0
23389,636.75
23390,0.0
23391,658.25
23392,0.0
23393,0.0
23394,919.667
23395,127.261
23396,207.967
23397,0.0
23398,207.467
23399,1325.148
23400,1440.023
23401,0.0
23402,0.0
23403,0.0
23404,0.0
23405,0.0
23406,0.0
23407,67.88600000000001
23408,449.6
23409,1569.0
23410,0.0
23411,0.0
23412,0.0
23413,973.75
23414,0.0
23415,1025.346
23416,0.0
23417,423.4
23418,260.438
23419,0.0
23420,107.756
23421,200.8
23422,0.0
23423,730.3960000000003
23424,0.0
23425,0.0
23426,0.0
23427,644.455
23428,0.0
23429,0.0
23430,0.0
23431,1070.273
23432,0.0
23433,324.312
23434,0.0
23435,122.683
23436,1448.5929999999994
23437,855.4910000000001
23438,0.0
23439,0.0
23440,0.0
23441,0.0
23442,0.0
23443,1268.0
23444,1025.636
23445,1533.736
23446,0.0
23447,0.0
23448,0.0
23449,677.909
23450,0.0
23451,395.474
23452,219.833
23453,0.0
23454,0.0
23455,0.0
23456,297.875
23457,1576.264
23458,0.0
23459,1313.5
23460,491.8
23461,0.0
23462,0.0
23463,0.0
23464,1856.222
23465,675.857
23466,1106.5
23467,362.211
23468,0.0
23469,0.0
23470,0.0
23471,132.77200000000002
23472,363.231
23473,0.0
23474,0.0
23475,399.286
23476,71.88600000000002
23477,0.0
23478,0.0
23479,0.0
23480,734.2860000000003
23481,386.579
23482,0.0
23483,0.0
23484,0.0
23485,0.0
23486,133.09799999999998
23487,0.0
23488,0.0
23489,1621.713
23490,0.0
23491,1443.148
23492,467.4
23493,0.0
23494,0.0
23495,0.0
23496,1435.5770000000002
23497,698.909
23498,248.767
23499,1063.1
23500,359.63199999999995
23501,1106.63
23502,829.95
23503,0.0
23504,0.0
23505,964.75
23506,632.5
23507,602.286
23508,117.585
23509,459.429
23510,215.688
23511,0.0
23512,0.0
23513,0.0
23514,0.0
23515,699.182
23516,350.615
23517,0.0
23518,0.0
23519,0.0
23520,408.579
23521,0.0
23522,0.0
23523,849.7739999999999
23524,0.0
23525,0.0
23526,0.0
23527,1427.185
23528,786.2860000000003
23529,1894.389
23530,0.0
23531,484.6
23532,0.0
23533,0.0
23534,693.571
23535,0.0
23536,1042.364
23537,975.0
23538,0.0
23539,782.857
23540,0.0
23541,0.0
23542,77.943
23543,233.8
23544,401.474
23545,674.273
23546,1244.5
23547,0.0
23548,0.0
23549,805.857
23550,1572.9620000000002
23551,704.4639999999997
23552,1581.207
23553,0.0
23554,0.0
23555,971.667
23556,0.0
23557,0.0
23558,412.158
23559,234.367
23560,521.6
23561,360.19199999999995
23562,138.415
23563,741.75
23564,1063.909
23565,0.0
23566,0.0
23567,0.0
23568,508.6
23569,0.0
23570,0.0
23571,0.0
23572,1491.7820000000006
23573,0.0
23574,347.846
23575,0.0
23576,0.0
23577,0.0
23578,0.0
23579,956.273
23580,0.0
23581,0.0
23582,0.0
23583,680.909
23584,1587.611
23585,108.27
23586,217.733
23587,0.0
23588,1197.25
23589,644.818
23590,0.0
23591,71.086
23592,0.0
23593,0.0
23594,0.0
23595,702.455
23596,0.0
23597,0.0
23598,0.0
23599,1579.5
23600,1077.182
23601,861.528
23602,0.0
23603,311.438
23604,0.0
23605,971.667
23606,783.571
23607,0.0
23608,0.0
23609,0.0
23610,135.07299999999998
23611,133.933
23612,75.286
23613,0.0
23614,977.566
23615,399.158
23616,1855.923
23617,0.0
23618,729.143
23619,0.0
23620,0.0
23621,1248.091
23622,0.0
23623,0.0
23624,1370.8
23625,409.158
23626,713.5
23627,0.0
23628,0.0
23629,0.0
23630,1476.519
23631,903.472
23632,864.2860000000003
23633,0.0
23634,0.0
23635,996.0
23636,0.0
23637,1262.375
23638,880.7919999999997
23639,0.0
23640,0.0
23641,0.0
23642,0.0
23643,0.0
23644,319.062
23645,975.0
23646,0.0
23647,1272.5
23648,440.842
23649,0.0
23650,135.865
23651,763.607
23652,0.0
23653,1031.85
23654,0.0
23655,349.526
23656,0.0
23657,0.0
23658,0.0
23659,1522.611
23660,207.1
23661,0.0
23662,1312.0
23663,264.5
23664,113.0
23665,125.753
23666,0.0
23667,0.0
23668,1788.167
23669,0.0
23670,1016.182
23671,0.0
23672,0.0
23673,1227.375
23674,1474.644
23675,63.486
23676,0.0
23677,0.0
23678,1259.15
23679,0.0
23680,0.0
23681,135.537
23682,831.5089999999999
23683,296.375
23684,684.7139999999997
23685,676.6360000000002
23686,0.0
23687,341.462
23688,0.0
23689,75.37100000000002
23690,1349.85
23691,1584.9620000000002
23692,0.0
23693,399.105
23694,0.0
23695,1887.833
23696,137.756
23697,847.283
23698,0.0
23699,0.0
23700,241.9
23701,0.0
23702,1275.0
23703,524.6
23704,0.0
23705,806.571
23706,0.0
23707,142.61
23708,1611.874
23709,1411.45
23710,0.0
23711,0.0
23712,0.0
23713,0.0
23714,1309.0
23715,0.0
23716,1596.345
23717,0.0
23718,1089.455
23719,0.0
23720,0.0
23721,0.0
23722,0.0
23723,0.0
23724,0.0
23725,0.0
23726,0.0
23727,255.3
23728,321.75
23729,0.0
23730,0.0
23731,1222.75
23732,259.0
23733,662.429
23734,851.0
23735,0.0
23736,0.0
23737,149.439
23738,0.0
23739,0.0
23740,0.0
23741,137.42700000000002
23742,791.302
23743,0.0
23744,0.0
23745,709.0
23746,1291.875
23747,0.0
23748,0.0
23749,406.842
23750,0.0
23751,0.0
23752,0.0
23753,0.0
23754,1424.5
23755,0.0
23756,957.943
23757,132.634
23758,976.714
23759,1613.815
23760,783.6360000000003
23761,0.0
23762,0.0
23763,0.0
23764,1500.95
23765,2030.444
23766,0.0
23767,575.2
23768,72.914
23769,1120.636
23770,0.0
23771,676.9639999999997
23772,0.0
23773,0.0
23774,0.0
23775,0.0
23776,0.0
23777,0.0
23778,2093.444
23779,140.049
23780,66.914
23781,0.0
23782,0.0
23783,0.0
23784,0.0
23785,0.0
23786,0.0
23787,1561.5929999999994
23788,0.0
23789,0.0
23790,1786.943
23791,0.0
23792,1563.963
23793,958.943
23794,2149.722
23795,0.0
23796,1190.0
23797,731.2860000000003
23798,0.0
23799,0.0
23800,792.0
23801,1553.6
23802,572.2
23803,331.625
23804,0.0
23805,981.774
23806,0.0
23807,0.0
23808,146.732
23809,386.962
23810,0.0
23811,0.0
23812,1386.625
23813,792.818
23814,260.938
23815,0.0
23816,0.0
23817,640.091
23818,0.0
23819,879.455
23820,122.158
23821,0.0
23822,0.0
23823,0.0
23824,0.0
23825,1213.45
23826,0.0
23827,98.316
23828,0.0
23829,0.0
23830,0.0
23831,0.0
23832,0.0
23833,539.0
23834,571.571
23835,1261.9
23836,0.0
23837,0.0
23838,0.0
23839,200.433
23840,125.933
23841,0.0
23842,0.0
23843,826.429
23844,512.8
23845,1621.9620000000002
23846,0.0
23847,0.0
23848,0.0
23849,0.0
23850,233.467
23851,0.0
23852,127.902
23853,146.0
23854,370.154
23855,0.0
23856,1204.667
23857,1882.654
23858,0.0
23859,126.049
23860,1828.654
23861,219.895
23862,0.0
23863,1590.55
23864,565.4
23865,74.143
23866,0.0
23867,775.182
23868,1176.667
23869,964.566
23870,0.0
23871,162.865
23872,0.0
23873,971.714
23874,1168.0
23875,0.0
23876,0.0
23877,0.0
23878,0.0
23879,0.0
23880,0.0
23881,332.3119999999999
23882,1776.655
23883,0.0
23884,230.133
23885,0.0
23886,0.0
23887,2189.389
23888,0.0
23889,1601.259
23890,0.0
23891,1238.818
23892,0.0
23893,260.105
23894,0.0
23895,0.0
23896,0.0
23897,75.486
23898,152.225
23899,0.0
23900,789.0
23901,0.0
23902,968.571
23903,1541.333
23904,69.6
23905,1302.125
23906,0.0
23907,0.0
23908,1610.769
23909,0.0
23910,0.0
23911,0.0
23912,697.727
23913,985.909
23914,0.0
23915,0.0
23916,0.0
23917,337.3119999999999
23918,0.0
23919,0.0
23920,0.0
23921,0.0
23922,382.154
23923,1980.885
23924,0.0
23925,0.0
23926,0.0
23927,0.0
23928,0.0
23929,177.472
23930,568.6
23931,0.0
23932,0.0
23933,344.31199999999984
23934,0.0
23935,1205.0
23936,381.462
23937,0.0
23938,0.0
23939,397.842
23940,1457.35
23941,102.6
23942,110.805
23943,0.0
23944,1947.5
23945,0.0
23946,710.571
23947,0.0
23948,0.0
23949,0.0
23950,0.0
23951,832.545
23952,0.0
23953,0.0
23954,0.0
23955,1149.714
23956,0.0
23957,400.654
23958,0.0
23959,2016.308
23960,0.0
23961,0.0
23962,0.0
23963,0.0
23964,0.0
23965,0.0
23966,0.0
23967,0.0
23968,317.5
23969,0.0
23970,0.0
23971,76.857
23972,1113.333
23973,766.571
23974,0.0
23975,0.0
23976,0.0
23977,0.0
23978,0.0
23979,72.514
23980,909.429
23981,1337.1
23982,1298.75
23983,0.0
23984,1579.5
23985,392.158
23986,694.2860000000003
23987,0.0
23988,0.0
23989,390.615
23990,86.2
23991,346.18800000000016
23992,0.0
23993,0.0
23994,783.357
23995,0.0
23996,0.0
23997,0.0
23998,0.0
23999,0.0
24000,1918.444
24001,570.6
24002,960.143
24003,0.0
24004,0.0
24005,0.0
24006,0.0
24007,0.0
24008,0.0
24009,151.865
24010,127.0
24011,1028.182
24012,0.0
24013,362.577
24014,571.2
24015,1231.833
24016,0.0
24017,1593.65
24018,0.0
24019,0.0
24020,1127.286
24021,2240.0
24022,0.0
24023,174.157
24024,224.3
24025,0.0
24026,0.0
24027,1282.545
24028,0.0
24029,0.0
24030,1571.5379999999998
24031,753.893
24032,1611.481
24033,1147.0
24034,1242.833
24035,0.0
24036,0.0
24037,0.0
24038,0.0
24039,79.6
24040,0.0
24041,1142.727
24042,1084.5
24043,171.34799999999996
24044,1419.125
24045,232.0
24046,978.509
24047,0.0
24048,0.0
24049,0.0
24050,0.0
24051,140.202
24052,0.0
24053,0.0
24054,1269.875
24055,284.438
24056,0.0
24057,614.818
24058,0.0
24059,1015.811
24060,1748.5
24061,0.0
24062,0.0
24063,0.0
24064,0.0
24065,2168.056
24066,0.0
24067,0.0
24068,0.0
24069,0.0
24070,170.25799999999995
24071,120.317
24072,0.0
24073,0.0
24074,1594.25
24075,0.0
24076,224.8
24077,571.6
24078,0.0
24079,177.933
24080,1172.333
24081,1587.333
24082,0.0
24083,0.0
24084,1248.273
24085,0.0
24086,0.0
24087,1799.713
24088,0.0
24089,0.0
24090,1090.429
24091,128.683
24092,69.62899999999999
24093,0.0
24094,0.0
24095,716.607
24096,1583.037
24097,125.0
24098,224.833
24099,0.147
24100,0.0
24101,0.0
24102,1018.283
24103,0.0
24104,723.179
24105,336.4380000000001
24106,818.091
24107,0.0
24108,0.0
24109,386.192
24110,1599.0
24111,0.0
24112,1209.333
24113,0.333
24114,0.391
24115,233.867
24116,0.0
24117,0.091
24118,0.0
24119,2015.5
24120,401.692
24121,183.483
24122,1.0
24123,3.4210000000000003
24124,160.404
24125,2104.667
24126,0.031
24127,991.358
24128,0.0
24129,945.091
24130,0.333
24131,117.738
24132,0.0
24133,440.105
24134,4.368
24135,891.7139999999997
24136,0.0
24137,0.0
24138,884.3330000000003
24139,688.321
24140,2148.944
24141,82.743
24142,345.25
24143,4.579
24144,769.0360000000003
24145,10.0
24146,1252.182
24147,1.0
24148,2148.778
24149,815.455
24150,1439.25
24151,0.0
24152,1006.868
24153,379.731
24154,1589.963
24155,0.0
24156,454.947
24157,0.0
24158,14.571
24159,221.226
24160,959.377
24161,12.353
24162,1.273
24163,0.0
24164,167.02200000000005
24165,1330.875
24166,12.75
24167,0.556
24168,378.5
24169,2.333
24170,588.6
24171,0.0
24172,730.818
24173,1287.125
24174,0.222
24175,80.4
24176,1614.575
24177,909.075
24178,0.0
24179,139.286
24180,0.0
24181,0.0
24182,0.5329999999999999
24183,452.895
24184,1004.5
24185,3.2110000000000003
24186,0.0
24187,0.0
24188,0.0
24189,0.0
24190,742.2860000000003
24191,0.0
24192,0.0
24193,76.257
24194,0.0
24195,0.0
24196,0.0
24197,0.0
24198,0.0
24199,0.0
24200,1456.296
24201,1791.7779999999998
24202,0.0
24203,823.057
24204,136.561
24205,957.727
24206,759.0360000000003
24207,0.0
24208,0.0
24209,251.273
24210,0.0
24211,101.494
24212,1139.85
24213,401.0
24214,0.0
24215,0.0
24216,0.0
24217,262.312
24218,719.0
24219,1299.593
24220,213.4
24221,706.321
24222,72.657
24223,0.0
24224,608.545
24225,1250.875
24226,0.0
24227,0.0
24228,1183.655
24229,1222.692
24230,808.273
24231,0.0
24232,230.533
24233,1406.833
24234,1036.7
24235,392.0
24236,0.0
24237,436.211
24238,134.488
24239,0.0
24240,651.302
24241,70.543
24242,0.0
24243,259.808
24244,74.257
24245,866.3639999999997
24246,273.562
24247,671.182
24248,411.842
24249,0.0
24250,0.0
24251,0.0
24252,0.0
24253,222.8
24254,0.0
24255,1851.611
24256,0.0
24257,0.0
24258,0.0
24259,978.5
24260,0.0
24261,733.7860000000003
24262,864.472
24263,0.0
24264,524.8
24265,1041.273
24266,536.182
24267,1765.611
24268,0.0
24269,1257.2
24270,0.0
24271,1453.4229999999998
24272,0.0
24273,0.0
24274,870.0
24275,334.269
24276,0.0
24277,1409.9260000000006
24278,0.0
24279,0.0
24280,1178.667
24281,1865.769
24282,1567.4
24283,795.0
24284,242.833
24285,970.857
24286,165.393
24287,570.0
24288,1009.491
24289,0.0
24290,2130.556
24291,136.07299999999998
24292,0.0
24293,0.0
24294,1567.655
24295,69.2
24296,0.0
24297,358.154
24298,556.857
24299,0.0
24300,395.684
24301,0.0
24302,0.0
24303,0.0
24304,0.0
24305,950.623
24306,1792.0770000000002
24307,0.0
24308,0.0
24309,0.0
24310,2076.111
24311,1340.875
24312,0.0
24313,142.247
24314,213.433
24315,0.0
24316,0.0
24317,0.0
24318,925.585
24319,0.0
24320,216.067
24321,0.0
24322,524.4
24323,1784.769
24324,0.0
24325,353.158
24326,0.0
24327,0.0
24328,1444.75
24329,938.714
24330,573.6
24331,153.753
24332,1308.875
